size of point set,size of line set,CPU time in seconds,iterations,crossing number,average crossing number,crossing overall
32.0,61.0,14.289303374290466,5.85,8.8,4.5450819672131155,277.25
33.0,67.0,17.04477083683014,6.25,7.85,4.4126865671641795,295.65
34.0,78.0,19.39217174053192,5.9,9.3,4.601923076923076,358.95
35.0,63.0,17.704505014419556,6.25,8.85,4.5,283.5
36.0,69.0,19.295604050159454,6.3,8.8,4.513768115942029,311.45
37.0,79.0,23.59904626607895,6.3,9.3,4.74746835443038,375.05
38.0,75.0,23.424015200138093,6.25,9.2,4.869333333333333,365.2
39.0,74.0,24.385611402988435,6.15,10.1,4.851351351351352,359.0
40.0,73.0,25.854349875450133,6.35,9.3,4.877397260273973,356.05
41.0,76.0,27.855271887779235,6.35,9.8,5.1625000000000005,392.35
42.0,81.0,33.37370907068252,6.35,10.55,5.191358024691359,420.5
43.0,76.0,30.924601566791534,6.25,11.0,5.207236842105265,395.75
44.0,85.0,38.00244762897491,6.4,10.8,5.299411764705882,450.45
45.0,88.0,42.598051035404204,6.35,10.0,5.147727272727273,453.0
46.0,75.0,34.93907815217972,6.6,9.4,4.955333333333333,371.65
47.0,84.0,42.70917046070099,6.55,10.7,5.648809523809524,474.5
48.0,85.0,44.58090080022812,6.65,10.1,5.260588235294119,447.15
49.0,83.0,46.301217424869535,6.65,9.7,5.4638554216867465,453.5
50.0,81.0,45.00093072652817,6.55,11.15,5.89320987654321,477.35
51.0,89.0,49.43065505027771,6.9,10.45,5.747752808988764,511.55
52.0,89.0,50.32959769964218,6.65,11.2,5.793820224719101,515.65
53.0,96.0,59.28220803737641,6.7,11.1,5.5249999999999995,530.4
54.0,99.0,61.705246806144714,6.5,11.55,6.1186868686868685,605.75
55.0,95.0,64.2712725520134,6.9,11.05,5.6673684210526325,538.4
56.0,94.0,67.4567673444748,6.8,10.65,5.471808510638298,514.35
57.0,96.0,71.37588535547256,6.5,11.45,5.9390625,570.15
58.0,96.0,67.69788804054261,6.95,11.2,5.820833333333332,558.8
59.0,92.0,66.14140710830688,6.9,12.25,6.127717391304346,563.75
60.0,93.0,72.8690828204155,7.0,11.75,6.023655913978494,560.2
61.0,107.0,86.96734626293183,7.05,11.8,6.067757009345795,649.25
62.0,104.0,81.58365228176118,6.95,12.05,6.236057692307691,648.55
63.0,105.0,91.40911546945571,7.05,11.75,5.951904761904762,624.95
64.0,100.0,89.02919001579285,6.8,11.4,5.8679999999999986,586.8
65.0,111.0,100.87435728311539,7.1,12.35,6.367117117117116,706.75
66.0,107.0,104.43059715032578,7.1,11.7,6.2504672897196265,668.8
67.0,110.0,107.09703044891357,7.15,11.8,6.258636363636364,688.45
68.0,109.0,103.64963775873184,7.05,12.4,6.637614678899082,723.5
69.0,107.0,113.4516870379448,7.05,11.65,6.360747663551402,680.6
70.0,107.0,117.64327288866043,7.3,12.35,6.52196261682243,697.85
71.0,110.0,120.71852108240128,7.1,12.1,6.554090909090911,720.95
72.0,110.0,130.00410305261613,7.2,12.55,6.515454545454544,716.7
73.0,121.0,137.8555887579918,7.3,14.2,7.1359504132231395,863.45
74.0,122.0,143.6259967803955,7.35,12.6,6.679918032786885,814.95
75.0,120.0,151.26617416143418,7.45,13.15,6.609583333333335,793.15
76.0,113.0,141.3053319811821,7.35,12.9,6.715929203539824,758.9
77.0,118.0,154.650503385067,7.05,12.45,6.729237288135593,794.05
78.0,118.0,156.6779509782791,7.25,12.65,6.708898305084746,791.65
79.0,118.0,164.59001420736314,7.45,13.85,7.358050847457626,868.25
80.0,120.0,170.70870991945267,7.35,13.8,7.034166666666667,844.1
81.0,117.0,151.60321216583253,7.4,12.5,6.412820512820514,750.3
82.0,124.0,176.85039241313933,7.7,13.7,7.335080645161289,909.55
83.0,123.0,166.72231920957566,7.4,12.6,6.775609756097562,833.4
84.0,118.0,166.05663137435914,7.35,14.3,7.452542372881354,879.4
85.0,135.0,195.78352102041245,7.4,13.9,7.362222222222224,993.9
86.0,126.0,183.6542514204979,7.5,14.1,7.462698412698414,940.3
87.0,131.0,186.03019971847533,7.3,13.55,7.120229007633588,932.75
88.0,134.0,214.289790725708,7.55,14.15,7.4223880597014915,994.6
89.0,130.0,201.3872550725937,7.35,13.75,7.334999999999999,953.55
90.0,126.0,206.31345589160918,7.7,13.25,7.426587301587301,935.75
91.0,133.0,206.10129071474074,7.65,14.2,7.383834586466165,982.05
92.0,128.0,217.1889531135559,7.45,14.3,7.126953125,912.25
93.0,128.0,236.5776769757271,7.35,13.9,7.718359375,987.95
94.0,137.0,250.67121535539627,7.6,14.9,7.717153284671534,1057.25
95.0,128.0,230.39164159297943,7.7,13.2,6.934765625,887.65
96.0,129.0,231.5216666340828,7.55,14.15,7.46860465116279,963.45
97.0,133.0,249.93736077547072,7.6,14.85,7.504887218045113,998.15
98.0,128.0,248.07556103467942,7.75,14.65,7.5203125,962.6
99.0,137.0,274.2483415007591,7.7,15.7,8.167518248175181,1118.95
100.0,139.0,274.67966356277464,7.75,14.85,7.698920863309352,1070.15
