size of point set,size of line set,CPU time in seconds,iterations,crossing number,average crossing number,crossing overall
77.0,119.0,54.4769296169281,7.3,13.3,7.0546218487394965,839.5
78.0,121.0,73.90667290687561,7.4,13.0,7.019008264462809,849.3
79.0,119.0,75.26053647994995,7.6,13.7,7.23529411764706,861.0
80.0,117.0,60.222832107543944,7.1,14.4,7.03931623931624,823.6
81.0,121.0,74.93553555011749,7.4,13.6,7.208264462809916,872.2
82.0,114.0,81.12105610370637,7.1,12.5,6.655263157894737,758.7
83.0,120.0,128.9365428686142,7.5,13.8,7.3825,885.9
84.0,121.0,71.11459579467774,7.5,14.8,7.614876033057851,921.4
85.0,124.0,125.18825457096099,7.2,12.9,6.802419354838709,843.5
86.0,132.0,110.27098472118378,7.4,13.6,7.175,947.1
87.0,131.0,93.0802887916565,7.4,14.5,8.109923664122139,1062.4
88.0,132.0,99.36529581546783,7.4,13.6,7.162878787878787,945.5
89.0,134.0,112.41441736221313,7.5,13.5,7.223880597014926,968.0
90.0,134.0,106.84418404102325,7.8,13.2,6.8947761194029855,923.9
91.0,130.0,108.52811768054963,7.3,14.9,7.506923076923077,975.9
92.0,130.0,99.04862909317016,7.4,13.5,7.021538461538462,912.8
93.0,131.0,104.81639547348023,7.2,13.8,7.455725190839695,976.7
94.0,132.0,139.84072549343108,7.5,14.0,7.378030303030303,973.9
95.0,131.0,126.83199679851532,7.6,14.1,7.667175572519083,1004.4
96.0,132.0,133.40284011363983,7.7,15.0,7.477272727272728,987.0
97.0,125.0,581.8210448026657,7.5,13.7,7.700799999999999,962.6
98.0,131.0,128.22877342700957,7.6,14.9,7.576335877862595,992.5
99.0,138.0,127.01656601428985,7.6,14.0,7.622463768115942,1051.9
100.0,145.0,152.6913682460785,7.6,14.0,7.969655172413792,1155.6
